bedrooms,bathrooms,floors,condition,sqft_lot,yr_built,price,Column
3,2,2,3,9168,1991,409000,
4,2,2,3,4381,2007,260000,
4,2,1,4,7697,1987,348000,
4,1,1,4,9800,1971,389000,
4,2,1,4,7200,1976,445000,
3,1,1,3,4602,1981,400000,
4,2,2,3,7895,1999,302000,
3,2,2,3,9588,2001,798000,
2,1,1,3,8842,1950,335000,
4,2,2,3,6892,2005,585000,
4,2,1,3,2300,1940,555000,
3,2,2,3,3060,1994,295000,
4,1,1,3,7100,1963,265000,
4,2,1,3,7275,1965,330000,
4,1,2,4,5750,1902,286000,
3,2,3,3,895,2009,305000,
2,1,1,3,5376,1945,970000,
4,2,1,3,14157,1966,525000,
3,1,1,4,9750,1979,355000,
5,2,1,3,8303,1975,469950,
4,1,1,4,8800,1954,435000,
4,2,2,4,7700,1990,363500,
2,1,1,3,4500,1924,595000,
3,1,1,3,11090,1955,275000,
2,1,1,4,7952,1942,295000,
3,2,2,3,37089,1990,345000,
3,2,2,3,47916,1991,485000,
5,2,2,3,8113,2005,1245000000,
2,1,1,3,5413,1923,340500,
3,1,1,3,5132,1948,280000,
3,2,2,3,78408,1988,449888,
2,1,1,4,4720,1927,483000,
3,1,1,4,9360,1941,445500,
5,3,2,3,7350,1995,379900,
4,3,2,3,3080,2008,599950,
3,1,1,3,5240,1942,215000,
3,2,2,3,6847,1987,263000,
4,1,1,5,12100,1961,565000,
5,3,1,4,258746,2003,950000,
4,1,1,3,8320,1946,395000,
4,3,2,3,4100,1908,1535000000,
4,2,1,4,14126,1941,922000,
3,2,2,3,18778,1997,330000,
4,3,2,4,35070,1990,1525000000,
3,1,1,3,8329,2004,323000,
2,2,1,3,4996,2004,554000,
3,2,1,3,11454,1987,500000,
5,3,1,3,16679,1990,775000,
4,1,1,5,5210,1979,340000,
4,1,1,3,6838,1985,560000,
3,2,2,3,5298,2002,304000,
3,1,1,3,10800,1962,279900,
5,3,2,3,10766,2005,315000,
4,2,1,4,6300,1928,849000,
3,1,1,3,14862,1977,325000,
4,3,2,3,8808,2005,786000,
5,2,2,3,8160,1999,384000,
3,1,1,3,6000,1927,907000,
3,2,2,3,23891,1993,700000,
3,2,1,4,8395,1991,269500,
3,2,1,3,7297,1984,269000,
4,2,2,3,123600,2005,749950,
3,2,2,3,4007,2001,325000,
3,1,1,4,7853,1962,406000,
4,2,2,3,9354,1990,650000,
3,1,1,4,7500,1918,295000,
4,2,1,5,19370,1955,375000,
2,1,1,4,5100,1907,395000,
6,3,2,3,9267,1982,609000,
3,1,1,3,11950,1984,510000,
3,2,1,3,11745,1978,190000,
1,1,1,3,1033,1922,250000,
3,1,1,1,7450,1924,295000,
3,1,1,4,4080,1927,740000,
3,1,2,4,7759,1912,323000,
3,2,2,3,1850,2011,713000,
3,1,2,3,9900,1978,460000,
3,1,1,3,5000,1920,880000,
4,1,1,3,7000,1947,585000,
2,1,1,4,8532,1959,249950,
3,2,2,3,3478,1990,450000,
3,2,2,4,14096,1989,450000,
4,3,3,3,7071,1985,1775000000,
3,3,3,3,1298,1999,350000,
3,2,2,3,3438,2008,292500,
4,2,2,4,31747,1985,879000,
4,2,1,5,7500,1948,1184000000,
4,2,1,4,17859,1967,584999,
4,2,1,5,8093,1961,366000,
4,2,1,4,15760,1974,987500,
3,1,1,4,7200,1959,300000,
2,1,1,4,7800,1981,299000,
4,1,1,3,2700,1931,560000,
3,2,2,3,51354,1998,695000,
4,1,1,3,18810,1977,360000,
3,1,1,4,8892,1958,183500,
3,1,1,5,3000,1903,311000,
3,1,1,4,7210,1977,263000,
3,1,1,5,7930,1986,269000,
4,2,2,3,6658,2004,564000,
3,2,2,3,5612,1999,425000,
4,2,1,4,4480,1928,679000,
3,2,1,4,9300,1952,410000,
4,2,2,3,7316,2007,340000,
3,1,1,5,7200,1959,360000,
3,1,1,3,44866,1953,450000,
4,2,1,4,8429,1982,552000,
4,2,1,4,12840,1965,294000,
2,1,1,3,5200,1946,663500,
6,4,2,3,9097,2007,1975000000,
4,1,1,4,5530,1969,175409,
4,3,2,3,9077,1954,459000,
3,1,1,4,5402,1906,339950,
5,1,1,3,15246,1936,393000,
2,1,1,5,11400,1951,275500,
3,1,1,5,9835,1955,485000,
3,1,1,4,7920,1960,250000,
4,3,1,3,8049,1980,935100,
3,1,1,4,9599,1959,245000,
4,2,2,4,25993,1989,670000,
3,3,2,3,21578,1994,1393000000,
4,1,1,4,49149,1978,440000,
2,2,2,3,3313,2006,1248000000,
3,1,1,4,8000,1978,203000,
4,2,2,3,4011,2005,583000,
3,1,1,3,9163,1954,575000,
4,3,2,3,3800,2011,2575000000,
4,2,2,3,8755,1993,312500,
3,2,3,3,31314,1986,455000,
4,2,1,3,6120,1962,605000,
3,2,1,3,49658,1978,325000,
3,1,1,3,7306,1982,630000,
4,3,2,3,6000,2014,928950,
3,1,1,3,10804,1976,489950,
3,2,1,3,18255,1984,550000,
3,2,1,3,7920,1968,237000,
3,2,1,3,10113,1991,390000,
3,2,2,3,10370,1987,665000,
4,3,1,3,5160,2001,277000,
3,1,1,3,5000,1909,545000,
3,2,2,3,1410,2008,615000,
3,1,1,3,7920,1966,343000,
4,2,2,3,7877,2004,597000,
3,1,1,3,19000,1945,600000,
3,1,1,3,6018,1987,479000,
3,1,1,4,14633,1958,292000,
3,1,1,3,6527,1957,265000,
4,2,2,3,49044,1988,623000,
4,2,1,3,39449,1978,486000,
3,2,1,4,8100,1940,520500,
4,1,1,4,6300,1921,825000,
3,1,1,3,7953,1986,259900,
2,1,1,3,5650,1904,245000,
3,2,1,5,4990,1951,830200,
4,2,2,3,7351,1990,650000,
4,2,1,4,6250,1952,305000,
5,2,2,3,12003,1978,599000,
4,2,2,3,6175,1993,272000,
3,2,2,3,10733,1996,415000,
4,2,1,4,7400,1979,319000,
4,1,1,4,15920,1960,425000,
4,2,1,4,8100,1978,297500,
4,2,2,4,12899,1990,725000,
3,2,2,4,7585,1995,325000,
3,1,1,4,8467,1972,460000,
3,1,1,3,10800,1959,396480,
3,1,2,3,4800,1922,1025000000,
3,2,1,4,9166,1979,370000,
3,1,1,4,13803,1969,260656,
3,2,2,3,12677,1996,431000,
3,1,1,3,5000,1958,320000,
3,2,1,4,7900,1978,296500,
4,2,1,3,8451,1969,679000,
3,3,2,3,1071,2003,359000,
4,3,1,3,12040,1962,330000,
4,2,2,3,4000,2009,350000,
3,1,1,4,8922,1963,242000,
3,2,2,3,198198,1997,692500,
2,1,1,3,3400,1919,441000,
4,2,2,3,15016,1990,765000,
2,1,1,3,4050,1950,375000,
3,1,1,5,7800,1955,365000,
2,1,1,3,6000,1944,580000,
4,3,1,3,19088,2005,1605000000,
4,2,2,4,13870,1981,841000,
5,3,1,3,11761,1981,515000,
5,2,1,4,107157,1967,565000,
2,1,1,3,6380,1929,365000,
3,1,2,4,7222,1908,295000,
2,1,1,4,5750,1947,406500,
3,2,2,3,7225,1991,614905,
5,2,1,4,14959,1929,1398000000,
2,1,2,3,10556,1981,250000,
5,1,2,3,3978,1929,549000,
4,2,2,3,6590,2005,397000,
3,1,1,4,10125,1962,184000,
3,1,1,3,5108,1954,499100,
4,1,1,3,6010,1954,676101,
3,1,1,4,8145,1932,290000,
4,1,1,4,7560,1962,390000,
3,1,1,3,4500,1948,465000,
3,2,1,3,54707,1938,470000,
3,1,1,4,7590,1959,435000,
3,1,1,4,8944,1967,415000,
3,2,1,3,2820,1905,450000,
3,2,1,3,196995,1997,645000,
4,2,2,3,6375,1942,231000,
3,1,1,5,100188,1969,358000,
3,1,1,5,11900,1972,330000,
2,1,2,3,1848,1972,229950,
2,1,1,3,8137,1934,403250,
3,2,2,3,6134,2004,470000,
3,1,1,4,7810,1967,239000,
4,1,1,3,6000,1955,579000,
3,2,3,3,1348,2003,380500,
5,2,2,3,6401,2015,614285,
2,2,2,3,1635,2003,376000,
3,1,1,3,9300,1954,290000,
4,2,1,4,7000,1965,487000,
4,2,2,3,7489,1903,935000,
4,2,2,3,5882,2006,255000,
2,2,2,3,3504,2000,380000,
2,1,1,3,4368,1958,450000,
3,2,2,3,7481,1987,622000,
3,2,2,3,6004,1993,292500,
4,2,1,5,3240,1901,410000,
3,1,1,3,5355,1950,160000,
4,1,2,4,4337,1917,809000,
5,2,1,3,5453,1970,183750,
5,1,1,4,12293,1947,411000,
2,1,1,3,4160,1919,625000,
3,2,2,3,9519,1994,305000,
4,4,2,3,48352,1998,915000,
3,1,1,4,8300,1974,317000,
2,1,1,3,6380,1947,165000,
2,1,1,3,6000,1946,575000,
3,1,1,4,7742,1967,219900,
4,3,2,3,7200,2006,1485000000,
3,1,1,4,9900,1955,300000,
3,1,1,3,219527,1991,520000,
4,2,1,4,8820,1966,310000,
3,2,1,3,6445,1996,322500,
4,2,2,4,10374,1967,320000,
3,2,2,3,4997,2004,440000,
3,1,1,3,4500,1938,578000,
2,1,3,3,877,2005,382000,
3,2,2,3,4006,1994,535000,
4,2,2,3,7236,2006,679000,
3,2,1,4,10436,1985,258900,
3,1,2,3,9509,1955,563000,
5,3,2,3,15101,1996,562000,
4,1,1,5,3750,1950,725000,
3,2,2,3,8372,1987,236775,
4,3,1,5,8098,1952,860000,
3,1,1,5,6337,1953,270000,
4,2,1,4,6930,1960,621000,
3,2,2,3,5928,1998,527900,
4,2,2,4,10748,1964,395000,
3,2,1,5,10500,1978,320000,
4,2,2,3,4750,2003,300000,
3,1,1,4,7225,1965,320000,
3,2,1,3,47480,1979,625000,
2,1,1,3,5060,1941,505000,
4,2,1,4,10814,1966,300000,
4,2,2,3,9281,2004,363000,
4,3,2,3,10308,2006,11468000000,
4,2,1,3,9202,1977,680000,
5,2,2,5,4080,1909,678940,
3,1,1,4,8065,1984,299000,
4,1,1,4,11600,1955,379900,
3,1,1,5,6566,1976,205000,
4,1,1,3,4440,1929,387500,
3,1,1,3,4720,1948,256000,
4,2,2,3,11005,1994,548000,
3,1,1,3,4811,1996,163000,
2,2,2,3,600,2004,367500,
3,2,2,3,2875,1983,390000,
4,2,1,4,16008,1989,415000,
4,2,2,4,8440,1968,449000,
5,2,1,4,12264,1963,460000,
4,2,1,3,15354,1977,395000,
3,2,1,3,16500,1961,300000,
3,1,1,4,7439,1969,345000,
3,1,1,4,8442,1953,825000,
3,2,3,3,2180,2014,539950,
4,2,1,3,9581,1953,410000,
3,1,1,3,6000,1955,245000,
4,2,1,4,15750,1973,482000,
3,1,1,4,9000,1978,270000,
3,1,1,3,14560,1983,475000,
3,2,1,3,6500,1947,445800,
4,3,1,4,11670,1978,518000,
2,1,1,4,4800,1942,785000,
3,2,2,3,1310,2004,430000,
4,1,1,5,7200,1947,715000,
3,1,1,3,6900,1955,560000,
3,1,1,5,6600,1903,449000,
4,2,2,3,9000,1989,805000,
3,2,2,3,5845,2003,296000,
2,1,1,4,4840,1927,275000,
3,1,1,5,16909,1977,419950,
3,1,2,3,1307,2008,285000,
3,2,2,3,8470,1996,775000,
3,1,1,3,15400,1963,288250,
2,1,1,4,2268,1909,257000,
1,1,1,3,10585,1929,377000,
2,1,1,3,3100,1924,550000,
3,1,1,4,4128,1942,339000,
3,1,1,3,6000,1948,481500,
3,1,1,4,7735,1980,224500,
3,1,1,3,11884,1951,260000,
2,1,1,3,5400,1912,865000,
5,3,1,4,11779,1971,730000,
2,1,1,3,3080,1910,550000,
3,2,2,3,4000,1908,645000,
3,1,1,3,16000,1978,250000,
3,3,2,3,1329,2000,507200,
4,2,1,4,11070,1964,380000,
4,1,1,3,19500,1971,540000,
3,2,1,3,6009,2005,738500,
3,1,1,4,10350,1980,206000,
2,1,1,3,9458,1948,265000,
1,1,1,1,77603,1945,190000,
3,1,1,5,9087,1969,339900,
6,2,1,4,10890,1970,250000,
3,1,1,4,4184,1965,416500,
4,2,2,3,9775,2004,575000,
3,1,1,3,7500,1987,385000,
3,1,1,3,6250,1960,253000,
3,1,1,3,4600,1942,460000,
4,2,3,4,3600,1997,1445000000,
2,1,1,3,6000,1942,492000,
4,2,1,4,30480,1972,275000,
5,3,1,5,1074218,1931,542500,
2,1,1,3,7775,1955,345000,
4,2,1,3,35075,1979,575000,
5,2,1,3,17234,1959,275000,
6,4,2,3,7561,1980,510000,
4,3,2,5,6000,1908,2538000000,
3,3,2,3,145054,1999,830000,
4,2,2,3,5172,2004,640000,
4,2,2,3,15025,2004,702000,
3,2,1,4,6857,1955,960000,
3,1,1,3,7610,1983,190000,
3,2,1,4,13040,1988,500000,
3,2,2,3,22098,1995,529000,
3,1,1,3,8173,1997,435000,
3,1,1,4,5760,1954,670000,
3,2,2,3,1985,2003,365000,
3,1,1,4,145490,1915,465000,
3,1,1,3,7582,1956,285000,
3,1,1,3,4960,1926,219950,
3,1,1,4,10548,1962,220000,
6,4,2,4,6420,1916,1465000000,
5,3,2,3,3600,2000,111275000000,
2,2,1,3,9311,2007,694000,
3,2,2,3,10363,1988,620000,
3,1,1,3,19210,1949,415000,
3,3,2,3,38088,1992,765000,
4,1,1,5,6600,1948,864000,
5,2,2,3,4000,1950,385000,
3,1,1,3,19969,1951,725000,
4,2,1,4,11585,1967,545000,
3,1,1,4,9893,1988,299900,
3,1,1,4,8072,1974,639500,
4,1,1,3,7168,1964,345000,
6,4,2,3,18116,2000,1125000000,
2,1,1,3,2700,1904,345000,
3,2,1,4,2800,1921,600000,
4,1,1,4,7417,1983,355000,
3,2,1,3,11957,1978,698000,
4,2,2,3,7737,1987,566000,
3,2,2,3,3840,1994,449950,
3,1,1,4,7727,1958,404600,
3,1,1,3,7435,1969,258000,
4,2,2,4,10559,1955,415000,
4,2,2,3,9020,1978,320000,
3,2,2,3,4102,2003,295000,
5,2,1,4,10750,1962,389000,
3,1,1,3,27000,1958,299900,
3,2,2,3,5349,2004,394000,
4,2,1,5,5500,1939,762000,
4,2,1,4,48351,1978,697000,
3,2,2,3,70131,1994,485000,
2,1,1,5,5600,1955,189900,
3,1,1,4,6969,1921,345000,
3,2,1,5,7800,1950,376500,
3,2,2,3,7017,1951,775000,
3,1,1,4,3737,1910,450000,
4,2,1,4,8315,1958,760000,
4,2,2,3,10954,2003,569000,
3,1,1,3,6750,1950,500000,
2,2,1,3,5350,1941,592500,
4,2,2,3,9139,1988,620000,
5,4,2,3,16258,1990,1000000,
3,2,2,3,2186,1981,815000,
5,2,2,3,12077,2005,775000,
3,1,1,4,7500,1975,340000,
2,1,1,4,5850,1942,458000,
2,1,2,3,5773,1985,250000,
2,1,1,3,16988,1954,151600,
4,2,2,3,6473,2005,515000,
2,1,1,3,10360,1946,216000,
3,1,1,4,24650,1974,245000,
3,2,1,4,16960,1953,645000,
3,1,1,3,5000,1960,249900,
3,1,1,3,6250,1980,410000,
6,1,1,3,7500,1975,499000,
5,3,1,4,12160,1967,790000,
1,2,1,3,10350,1976,458000,
4,2,2,3,5100,1929,925000,
3,1,1,4,3264,1969,152000,
3,2,2,4,12205,1990,402000,
2,2,2,3,1178,1996,340000,
4,2,2,3,38448,1993,775000,
2,1,1,3,2814,1944,299800,
4,2,1,3,8400,1960,340000,
3,2,2,3,1572,2005,626000,
2,1,1,3,9186,1946,324950,
3,2,2,3,4976,1994,535500,
3,3,2,3,7639,1999,817500,
4,3,2,3,4322,2005,810000,
5,1,1,4,3430,1926,565000,
3,1,1,3,4000,1936,978000,
3,1,1,3,27505,1951,530000,
4,2,2,3,6487,2003,305000,
3,2,3,3,1420,2008,345000,
2,2,1,3,6553,1945,258000,
4,1,1,3,7345,1966,275000,
3,1,1,3,55756,1961,310000,
3,2,1,4,9000,1951,713250,
3,1,1,3,21780,1978,500000,
3,1,1,4,7200,1954,472000,
3,1,1,3,4429,1952,250000,
4,2,2,3,14237,1982,725000,
3,2,1,4,15005,1986,345000,
3,1,1,3,15685,1936,460000,
2,1,1,5,6800,1947,440150,
3,1,1,3,8036,1978,390000,
2,1,1,3,5120,1950,375000,
3,1,1,4,9282,1963,224950,
3,1,1,4,67269,1949,480000,
4,2,2,3,5400,1940,721000,
2,1,1,5,4854,1922,174000,
2,1,1,3,9882,1944,170000,
3,1,1,3,3190,1919,658000,
3,2,1,4,8494,1968,860000,
4,1,2,4,68824,1968,407450,
4,1,2,4,34000,1930,615000,
4,3,2,3,12381,1995,920000,
2,1,1,4,10400,1983,195000,
3,1,1,5,9950,1961,269950,
4,3,2,3,1024068,2006,855000,
3,2,3,3,1429,2007,620000,
2,2,1,5,6075,1919,276000,
3,1,1,3,5258,1911,329000,
3,1,1,3,7500,1962,270000,
4,2,2,3,10646,1993,440000,
4,2,2,4,8034,1989,639000,
1,1,1,4,5621,1945,403500,
3,2,2,3,1156,2002,585000,
2,1,1,4,9000,1942,216000,
3,2,1,5,30056,1954,575000,
4,2,2,3,9460,2001,430000,
2,1,1,3,8195,1954,660000,
2,1,1,3,6400,1943,338000,
4,2,1,3,3867,1987,400000,
2,1,1,5,5000,1930,210000,
4,1,1,5,8100,1942,305000,
2,1,1,3,223898,1985,365000,
5,2,1,3,6222,1991,325000,
4,1,1,4,8800,1969,245000,
3,1,1,4,7350,1959,182000,
2,1,1,3,6600,1906,440000,
3,2,2,3,12013,1988,225000,
3,2,2,3,12013,1988,358000,
5,2,1,4,5000,1939,580000,
3,1,1,4,8886,1984,240000,
4,3,1,4,43093,1990,700000,
4,2,2,3,8500,1994,325000,
4,2,1,5,10890,1978,488000,
4,1,1,5,4600,1906,875000,
4,2,2,4,9070,1985,615000,
3,2,2,3,4183,2012,321000,
3,2,2,3,5750,2003,1035000000,
2,1,1,3,6300,1942,299500,
4,1,2,4,9583,1963,459000,
3,2,2,3,4065,1996,435000,
3,1,1,4,8280,1980,222000,
4,1,1,3,6380,1936,485000,
5,3,3,3,2323,2007,750000,
3,2,2,3,6022,1989,266000,
2,1,1,4,6000,1941,455000,
3,1,2,4,215622,1975,490000,
3,1,1,4,8625,1978,280000,
4,1,1,3,24330,1942,291000,
5,3,2,3,10126,1981,745000,
3,2,1,3,9142,1972,685900,
3,1,1,4,7392,1964,160000,
4,2,1,4,9934,1968,650000,
2,1,1,3,6370,1951,250000,
2,1,2,3,1458,1995,265000,
5,3,1,3,6180,1960,599000,
3,1,1,3,7260,1944,199950,
4,2,1,3,11201,1948,712500,
2,1,1,4,4305,1941,490000,
4,1,1,3,6000,1917,511500,
3,1,1,3,6200,1955,299000,
4,2,1,3,25248,1954,685000,
4,2,1,4,4000,1927,597000,
3,1,1,3,7200,1977,210000,
4,2,1,5,11375,1946,659000,
3,1,1,4,4160,1925,540000,
3,2,1,3,22605,1998,469000,
3,2,1,3,263538,1991,1065000000,
5,2,1,3,7500,1972,575000,
4,2,1,4,7042,1941,725000,
4,1,1,5,5400,1953,299950,
4,2,1,3,18450,1961,375000,
3,1,1,3,5525,1962,342450,
4,2,2,3,3225,2002,315000,
4,2,1,3,3840,1997,328000,
4,2,1,3,7213,1977,323000,
4,3,1,3,3120,1997,320000,
2,1,1,4,4080,1924,550000,
6,3,1,3,16200,1955,1646000000,
4,3,1,3,16643,1995,12125000000,
3,1,1,3,8924,1943,120000,
3,1,1,3,8924,1943,175000,
3,1,1,4,5800,1900,169900,
6,2,1,4,7500,1976,508000,
2,1,1,4,6678,1951,335000,
3,2,1,4,3320,1927,613200,
2,1,1,4,3500,1904,420000,
4,3,3,3,8587,2008,1000000,
2,1,1,3,6180,1948,342000,
4,2,1,4,90968,1979,850000,
2,1,1,4,4141,1942,582000,
3,2,2,3,6031,2001,475000,
3,2,1,3,6000,1975,570000,
4,3,1,4,5000,1916,826600,
2,2,2,3,1394,2001,387000,
3,1,1,3,9126,1969,330000,
3,2,1,4,49658,1980,653450,
2,1,1,3,3088,2005,285000,
3,1,1,3,7800,1962,217000,
3,1,1,4,12500,1977,615000,
4,2,2,3,5886,2014,580135,
3,2,1,3,8821,1991,231200,
4,2,2,3,4950,2010,680000,
3,1,2,3,2153,2001,267500,
4,2,2,3,37200,1939,942000,
3,1,1,4,8065,1948,435000,
2,1,1,4,3622,1924,315000,
3,2,3,3,1709,2004,354901,
2,2,1,3,6515,2005,439888,
4,1,1,3,3840,1928,360000,
4,1,1,4,6621,1955,205000,
3,2,2,3,7500,1988,299995,
2,1,1,4,7275,1944,150000,
3,2,1,4,33825,1976,575000,
3,2,2,4,12616,1950,625000,
4,3,2,3,13392,2000,950000,
4,2,1,3,7797,1965,278800,
3,2,2,3,4200,1908,713500,
5,2,1,3,5009,1988,439000,
3,2,1,3,8086,1981,425000,
4,2,1,3,11280,1961,252500,
3,1,1,4,8470,1961,185000,
5,2,1,4,15781,1974,406550,
2,1,2,3,1758,1990,243000,
3,1,1,4,8994,1962,500000,
2,1,1,4,7575,1942,204750,
3,1,1,4,9273,1968,222000,
4,1,1,3,11507,1966,200000,
3,2,3,3,1320,2006,367000,
3,1,1,3,7320,1962,183000,
3,2,2,3,1570,2004,300000,
3,1,1,3,3844,1985,369000,
3,2,2,4,16736,1929,380000,
3,2,2,4,5009,1985,463000,
3,1,1,3,9750,1963,475000,
3,1,1,4,14400,1981,225000,
3,1,1,3,9512,1968,371000,
3,2,2,3,3141,2003,625000,
3,1,1,3,10725,1980,329000,
3,1,2,4,13000,1962,634000,
4,2,2,3,6915,2006,616000,
3,2,2,3,20053,1968,18241000000,
4,2,2,3,2684,2002,435000,
4,2,2,3,6295,2000,320000,
4,3,2,3,8049,2002,820000,
3,2,2,3,3359,2000,310000,
3,2,2,3,968,2003,443750,
4,2,1,4,13084,1967,795000,
3,2,1,4,36862,1957,475000,
5,1,2,4,3750,1921,585000,
2,1,2,4,7338,1981,315000,
4,2,2,3,7238,1989,635000,
3,1,1,3,11776,1968,305000,
3,2,1,5,5440,1904,785000,
3,1,1,3,6000,1944,525000,
4,1,1,4,3635,1910,537000,
3,1,1,3,8303,1974,279950,
4,2,2,3,9329,1977,659000,
2,1,1,3,6650,1980,203000,
4,2,2,3,7806,2005,782500,
3,1,1,3,7560,1984,250000,
3,1,1,4,9450,1955,279000,
6,2,2,4,12196,1979,664000,
4,2,1,5,6000,1953,378500,
3,1,1,3,149410,1988,535000,
2,1,1,3,22508,1932,520000,
3,2,1,5,4000,1943,369950,
3,2,2,3,14585,1981,545000,
3,2,2,3,14092,1991,360000,
3,1,1,4,7645,1955,760000,
3,1,1,4,5488,1939,450000,
4,2,2,3,12261,1991,612500,
3,1,1,4,10710,1962,280000,
3,2,2,3,9182,1993,750000,
3,1,1,4,6132,1958,237000,
2,1,1,5,4000,1919,441500,
3,2,1,4,7930,1989,251000,
3,1,1,3,31564,1942,200000,
1,1,1,3,2640,1908,332000,
3,2,3,3,1114,2014,401500,
4,1,1,5,27122,1957,585000,
4,2,2,3,4805,2005,340000,
3,3,1,3,7694,2005,920000,
3,1,1,3,6405,1944,153000,
4,2,1,3,7601,1986,299950,
4,2,2,3,7517,1983,440000,
3,2,2,3,17383,2003,293000,
3,1,1,3,6000,1952,203000,
2,1,1,3,6774,1991,193000,
3,1,1,3,7862,1965,305000,
4,1,1,3,6380,1959,495000,
3,1,1,3,6000,1952,420000,
4,2,1,3,8190,1971,569500,
4,2,2,3,9185,1989,620000,
3,1,1,4,9460,1959,466000,
3,1,1,3,10032,1962,355500,
2,1,1,4,7200,1955,687500,
3,2,2,4,2240,1975,432100,
3,2,1,3,34848,1976,500000,
5,3,2,4,7313,1988,690000,
2,1,1,4,5150,1949,350000,
2,1,1,3,5000,1943,268000,
2,1,1,2,39964,1945,120000,
4,2,2,3,9229,1994,285000,
4,1,1,4,12327,1955,365000,
3,2,2,3,6842,2002,635000,
2,2,2,3,3507,2005,630000,
4,3,2,3,4466,1968,450000,
4,2,1,4,12600,1974,590000,
2,1,1,3,3618,1950,895000,
3,1,1,4,11900,1963,160000,
2,1,1,3,5000,1924,520000,
4,3,2,4,13059,1976,432000,
2,1,1,4,4743,1942,141800,
4,2,2,5,4560,1910,980000,
4,2,1,3,6900,1959,740000,
2,1,1,4,6450,1948,230000,
3,2,1,4,9689,1974,954500,
3,1,1,4,3150,1929,622000,
1,1,1,3,4000,1905,90000,
3,3,3,3,1634,1998,342000,
4,2,2,3,4683,2007,305000,
4,2,1,3,8820,1979,259900,
3,2,1,3,6346,1934,420000,
2,1,1,3,19570,1929,250000,
3,1,1,4,6875,1961,249950,
2,1,1,4,15120,1932,199000,
3,1,1,4,7320,1954,355200,
3,1,1,4,13709,1955,425000,
3,1,1,3,7128,1980,379500,
4,2,2,3,6923,2009,860000,
3,2,2,3,4927,2004,335000,
3,2,2,3,12558,1997,865000,
3,1,1,3,3600,1902,390000,
5,4,2,3,7805,2014,569950,
3,2,2,3,7828,2006,495500,
4,1,1,3,10200,1953,476500,
3,1,1,3,11200,1957,261000,
4,2,1,5,9822,1955,375000,
4,2,1,5,9822,1955,550000,
2,1,1,3,4000,1949,230000,
5,2,1,4,10700,1963,526750,
3,2,1,4,7680,1911,606000,
4,2,1,3,26400,1977,368500,
3,1,1,3,171190,1973,275000,
4,1,1,3,9023,1955,342000,
4,1,1,3,8520,1978,278100,
4,2,1,4,4840,1929,450000,
4,2,2,3,5006,2005,349950,
4,2,2,3,6053,2001,425000,
4,2,1,3,8751,1962,435000,
4,2,1,4,19017,1961,460000,
4,1,1,4,8114,1963,323000,
2,1,1,3,6827,1944,325000,
2,1,1,4,4635,1924,480000,
3,2,1,3,8400,1958,1325000000,
4,1,1,3,6485,1956,210000,
5,4,2,3,5750,2000,920000,
3,1,1,3,8290,1959,399000,
3,1,1,5,4063,1940,631750,
3,1,1,3,8680,1962,184000,
4,2,2,3,7208,1974,333000,
2,2,2,3,2841,2004,218000,
2,1,1,5,2964,1919,258305,
5,1,1,3,5000,1915,775000,
3,2,2,3,19585,1951,515000,
2,1,2,3,1259,2015,455000,
3,2,2,5,6807,1954,440000,
3,2,2,4,3707,1919,850000,
3,1,1,3,21375,1961,480000,
5,2,1,3,27007,1980,420000,
3,1,1,3,7100,1976,408000,
5,1,1,3,9752,1962,278000,
3,3,2,3,1620,2001,1195000000,
4,2,2,3,39000,1979,454000,
4,2,1,3,14866,1965,1851000000,
4,2,2,3,5000,2007,499000,
5,3,2,3,6625,2012,590000,
3,3,2,3,4805,1999,385000,
2,1,1,4,2159,1979,202200,
3,2,1,3,13468,1976,450000,
3,2,1,4,233481,1986,435000,
2,1,1,4,43560,1908,550000,
3,2,1,3,5650,1973,361000,
4,2,2,3,12600,1979,760000,
4,2,2,3,8507,2003,902000,
3,1,1,4,4550,1951,505000,
3,1,1,4,8925,1961,200000,
5,2,1,4,6375,1967,260000,
2,1,1,2,5100,1928,417000,
3,2,1,4,8690,1986,287500,
3,1,1,3,10530,1961,450000,
2,1,1,3,4000,1979,825000,
4,3,2,4,6179,1926,1475000000,
2,1,1,3,5500,1921,319950,
4,2,2,4,30000,1981,682000,
3,1,1,3,6000,1956,560000,
3,1,1,3,10344,1985,350000,
3,2,1,4,10215,1995,270000,
3,1,1,3,35100,1990,284000,
4,2,2,3,4606,2004,308000,
4,2,1,5,7725,1956,450000,
4,2,2,4,34222,1989,540000,
4,1,1,3,11123,1959,380000,
4,2,1,3,122403,1971,522500,
1,1,1,4,7957,1978,118000,
4,1,1,4,7210,1968,280400,
4,2,1,4,41811,1995,710000,
3,3,2,4,25741,1993,720000,
3,1,1,3,7500,1961,787000,
4,2,2,3,2660,2012,537000,
2,1,1,5,4450,1916,650000,
4,1,1,3,8640,1948,154200,
4,2,1,3,7260,1979,238000,
3,1,1,3,8199,1953,285650,
2,1,2,3,1286,2006,485500,
2,1,1,3,7350,1942,315000,
5,6,1,3,13068,1983,4668000000,
3,2,2,5,10525,1965,627000,
3,2,2,3,34528,1994,525000,
3,3,2,3,1281,2014,526000,
3,1,1,4,3060,1910,480000,
3,3,2,3,53696,1996,970000,
4,2,1,4,9973,1965,640000,
3,2,1,3,7950,1985,279000,
